,Crash_Year,Crash_Police_Region,Casualty_Severity,Casualty_AgeGroup,Casualty_Gender,Casualty_RoadUserType,Casualty_Count
8972,2016,Brisbane,Hospitalised,25 to 29,Male,Motorcyclist,34
9873,2016,Brisbane,Medically treated,25 to 29,Female,Motorcyclist,6
10289,2016,Brisbane,Hospitalised,25 to 29,Female,Pedestrian,6
10486,2016,Brisbane,Minor injury,25 to 29,Male,Bicyclist,1
11722,2016,Brisbane,Medically treated,25 to 29,Female,Driver,106
11861,2016,Brisbane,Medically treated,25 to 29,Female,Passenger,37
11871,2016,Brisbane,Hospitalised,25 to 29,Female,Motorcyclist,10
12151,2016,Brisbane,Medically treated,25 to 29,Male,Motorcyclist,29
12955,2016,Brisbane,Minor injury,25 to 29,Female,Pedestrian,1
14985,2016,Brisbane,Medically treated,25 to 29,Male,Bicyclist,16
15678,2016,Brisbane,Fatality,25 to 29,Male,Passenger,1
15855,2016,Brisbane,Medically treated,25 to 29,Male,Pedestrian,7
16676,2016,Brisbane,Minor injury,25 to 29,Female,Motorcyclist,1
16749,2016,Brisbane,Medically treated,25 to 29,Unknown,Driver,2
17364,2016,Brisbane,Hospitalised,25 to 29,Male,Bicyclist,15
18903,2016,Brisbane,Fatality,25 to 29,Male,Driver,2
19519,2016,Brisbane,Fatality,25 to 29,Female,Driver,1
20268,2016,Brisbane,Minor injury,25 to 29,Male,Pedestrian,1
21670,2016,Brisbane,Minor injury,25 to 29,Male,Passenger,4
22370,2016,Brisbane,Medically treated,25 to 29,Unknown,Bicyclist,1
469,2016,Brisbane,Medically treated,30 to 39,Male,Bicyclist,19
645,2016,Brisbane,Medically treated,30 to 39,Male,Motorcyclist,39
3419,2016,Brisbane,Minor injury,30 to 39,Female,Passenger,12
3452,2016,Brisbane,Hospitalised,30 to 39,Female,Driver,97
3772,2016,Brisbane,Medically treated,30 to 39,Unknown,Passenger,1
4682,2016,Brisbane,Medically treated,30 to 39,Male,Pedestrian,6
5016,2016,Brisbane,Minor injury,30 to 39,Female,Bicyclist,1
6111,2016,Brisbane,Hospitalised,30 to 39,Female,Passenger,15
6288,2016,Brisbane,Hospitalised,30 to 39,Female,Motorcyclist,5
6538,2016,Brisbane,Medically treated,30 to 39,Female,Passenger,36
6791,2016,Brisbane,Minor injury,30 to 39,Male,Bicyclist,4
6981,2016,Brisbane,Medically treated,30 to 39,Male,Passenger,24
8842,2016,Brisbane,Hospitalised,30 to 39,Male,Motorcyclist,63
9543,2016,Brisbane,Minor injury,30 to 39,Female,Driver,55
9544,2016,Brisbane,Hospitalised,30 to 39,Male,Pedestrian,12
10225,2016,Brisbane,Minor injury,30 to 39,Male,Motorcyclist,12
10611,2016,Brisbane,Hospitalised,30 to 39,Female,Bicyclist,2
12575,2016,Brisbane,Minor injury,30 to 39,Male,Passenger,13
14570,2016,Brisbane,Medically treated,30 to 39,Female,Driver,258
14579,2016,Brisbane,Hospitalised,30 to 39,Male,Passenger,8
14713,2016,Brisbane,Minor injury,30 to 39,Male,Driver,66
14989,2016,Brisbane,Medically treated,30 to 39,Female,Pedestrian,6
14998,2016,Brisbane,Hospitalised,30 to 39,Male,Bicyclist,25
15435,2016,Brisbane,Medically treated,30 to 39,Female,Bicyclist,5
15776,2016,Brisbane,Minor injury,30 to 39,Female,Motorcyclist,2
16080,2016,Brisbane,Hospitalised,30 to 39,Female,Pedestrian,8
16473,2016,Brisbane,Medically treated,30 to 39,Unknown,Driver,2
20093,2016,Brisbane,Medically treated,30 to 39,Female,Motorcyclist,5
20095,2016,Brisbane,Hospitalised,30 to 39,Male,Driver,89
20114,2016,Brisbane,Medically treated,30 to 39,Male,Driver,197
21342,2016,Brisbane,Minor injury,30 to 39,Male,Pedestrian,3
21775,2016,Brisbane,Fatality,30 to 39,Male,Driver,2
22346,2016,Brisbane,Minor injury,30 to 39,Female,Pedestrian,1
490,2016,Brisbane,Minor injury,40 to 49,Female,Passenger,7
495,2016,Brisbane,Medically treated,40 to 49,Male,Driver,187
637,2016,Brisbane,Hospitalised,40 to 49,Female,Passenger,14
946,2016,Brisbane,Minor injury,40 to 49,Male,Motorcyclist,10
1367,2016,Brisbane,Hospitalised,40 to 49,Male,Pedestrian,8
2347,2016,Brisbane,Medically treated,40 to 49,Female,Other,1
3265,2016,Brisbane,Minor injury,40 to 49,Male,Bicyclist,5
4314,2016,Brisbane,Medically treated,40 to 49,Male,Pedestrian,6
6101,2016,Brisbane,Minor injury,40 to 49,Male,Driver,53
6106,2016,Brisbane,Hospitalised,40 to 49,Male,Driver,71
6121,2016,Brisbane,Hospitalised,40 to 49,Male,Motorcyclist,58
6267,2016,Brisbane,Medically treated,40 to 49,Male,Motorcyclist,35
6555,2016,Brisbane,Hospitalised,40 to 49,Female,Motorcyclist,14
7314,2016,Brisbane,Minor injury,40 to 49,Female,Pedestrian,4
7431,2016,Brisbane,Medically treated,40 to 49,Male,Passenger,6
8830,2016,Brisbane,Medically treated,40 to 49,Female,Driver,182
9548,2016,Brisbane,Hospitalised,40 to 49,Female,Driver,74
10214,2016,Brisbane,Hospitalised,40 to 49,Female,Bicyclist,7
10304,2016,Brisbane,Minor injury,40 to 49,Female,Motorcyclist,2
11705,2016,Brisbane,Medically treated,40 to 49,Female,Passenger,33
12218,2016,Brisbane,Minor injury,40 to 49,Female,Driver,52
13925,2016,Brisbane,Fatality,40 to 49,Male,Driver,1
14710,2016,Brisbane,Hospitalised,40 to 49,Male,Bicyclist,13
15416,2016,Brisbane,Fatality,40 to 49,Male,Motorcyclist,10
15860,2016,Brisbane,Fatality,40 to 49,Male,Bicyclist,1
18352,2016,Brisbane,Hospitalised,40 to 49,Male,Passenger,4
18717,2016,Brisbane,Medically treated,40 to 49,Female,Motorcyclist,10
20079,2016,Brisbane,Medically treated,40 to 49,Female,Bicyclist,6
20242,2016,Brisbane,Minor injury,40 to 49,Male,Pedestrian,3
20265,2016,Brisbane,Medically treated,40 to 49,Male,Bicyclist,29
20764,2016,Brisbane,Medically treated,40 to 49,Female,Pedestrian,5
20769,2016,Brisbane,Minor injury,40 to 49,Male,Passenger,3
21622,2016,Brisbane,Hospitalised,40 to 49,Female,Pedestrian,6
1389,2016,Brisbane,Hospitalised,50 to 59,Female,Pedestrian,6
1509,2016,Brisbane,Minor injury,50 to 59,Male,Bicyclist,3
1798,2016,Brisbane,Medically treated,50 to 59,Female,Pedestrian,3
1813,2016,Brisbane,Hospitalised,50 to 59,Male,Pedestrian,9
2145,2016,Brisbane,Medically treated,50 to 59,Female,Bicyclist,1
3786,2016,Brisbane,Medically treated,50 to 59,Male,Passenger,12
3965,2016,Brisbane,Hospitalised,50 to 59,Male,Passenger,2
5186,2016,Brisbane,Minor injury,50 to 59,Male,Passenger,2
5273,2016,Brisbane,Minor injury,50 to 59,Female,Pedestrian,1
6110,2016,Brisbane,Minor injury,50 to 59,Male,Driver,45
6813,2016,Brisbane,Hospitalised,50 to 59,Female,Passenger,17
8829,2016,Brisbane,Hospitalised,50 to 59,Female,Driver,47
8840,2016,Brisbane,Hospitalised,50 to 59,Male,Driver,51
8881,2016,Brisbane,Medically treated,50 to 59,Female,Driver,132
8989,2016,Brisbane,Medically treated,50 to 59,Male,Driver,102
9589,2016,Brisbane,Minor injury,50 to 59,Male,Motorcyclist,6
10200,2016,Brisbane,Hospitalised,50 to 59,Female,Motorcyclist,2
11050,2016,Brisbane,Minor injury,50 to 59,Unknown,Pedestrian,1
11752,2016,Brisbane,Hospitalised,50 to 59,Male,Motorcyclist,45
12405,2016,Brisbane,Medically treated,50 to 59,Male,Bicyclist,10
12856,2016,Brisbane,Fatality,50 to 59,Male,Motorcyclist,1
13562,2016,Brisbane,Medically treated,50 to 59,Female,Motorcyclist,2
14555,2016,Brisbane,Medically treated,50 to 59,Female,Passenger,34
14589,2016,Brisbane,Medically treated,50 to 59,Male,Motorcyclist,18
14600,2016,Brisbane,Medically treated,50 to 59,Male,Pedestrian,6
16701,2016,Brisbane,Fatality,50 to 59,Male,Pedestrian,2
17397,2016,Brisbane,Minor injury,50 to 59,Female,Driver,41
17809,2016,Brisbane,Minor injury,50 to 59,Male,Pedestrian,2
18344,2016,Brisbane,Hospitalised,50 to 59,Male,Bicyclist,13
19091,2016,Brisbane,Hospitalised,50 to 59,Female,Bicyclist,3
19155,2016,Brisbane,Medically treated,50 to 59,Unknown,Passenger,1
20574,2016,Brisbane,Minor injury,50 to 59,Female,Passenger,11
507,2016,Brisbane,Medically treated,60 to 74,Male,Driver,82
641,2016,Brisbane,Minor injury,60 to 74,Female,Driver,26
663,2016,Brisbane,Minor injury,60 to 74,Male,Driver,24
1632,2016,Brisbane,Minor injury,60 to 74,Male,Passenger,2
1791,2016,Brisbane,Minor injury,60 to 74,Female,Pedestrian,2
2052,2016,Brisbane,Hospitalised,60 to 74,Male,Other,1
3246,2016,Brisbane,Medically treated,60 to 74,Female,Driver,69
3292,2016,Brisbane,Hospitalised,60 to 74,Female,Driver,47
4146,2016,Brisbane,Hospitalised,60 to 74,Male,Passenger,6
4313,2016,Brisbane,Hospitalised,60 to 74,Female,Motorcyclist,2
6546,2016,Brisbane,Medically treated,60 to 74,Female,Pedestrian,5
6776,2016,Brisbane,Minor injury,60 to 74,Female,Passenger,6
6783,2016,Brisbane,Hospitalised,60 to 74,Male,Pedestrian,11
7547,2016,Brisbane,Fatality,60 to 74,Male,Driver,1
7943,2016,Brisbane,Fatality,60 to 74,Male,Pedestrian,1
9349,2016,Brisbane,Hospitalised,60 to 74,Male,Driver,48
10125,2016,Brisbane,Minor injury,60 to 74,Male,Bicyclist,1
11033,2016,Brisbane,Fatality,60 to 74,Male,Motorcyclist,1
12602,2016,Brisbane,Medically treated,60 to 74,Male,Pedestrian,6
12875,2016,Brisbane,Medically treated,60 to 74,Male,Motorcyclist,8
13924,2016,Brisbane,Fatality,60 to 74,Male,Bicyclist,1
14016,2016,Brisbane,Minor injury,60 to 74,Male,Pedestrian,1
14549,2016,Brisbane,Hospitalised,60 to 74,Male,Bicyclist,11
15588,2016,Brisbane,Hospitalised,60 to 74,Female,Pedestrian,12
16799,2016,Brisbane,Minor injury,60 to 74,Unknown,Driver,1
17359,2016,Brisbane,Medically treated,60 to 74,Female,Passenger,24
17374,2016,Brisbane,Medically treated,60 to 74,Male,Passenger,5
17533,2016,Brisbane,Hospitalised,60 to 74,Female,Passenger,21
18914,2016,Brisbane,Minor injury,60 to 74,Male,Other,1
20112,2016,Brisbane,Fatality,60 to 74,Female,Pedestrian,1
20267,2016,Brisbane,Medically treated,60 to 74,Male,Bicyclist,11
20590,2016,Brisbane,Hospitalised,60 to 74,Male,Motorcyclist,22
21488,2016,Brisbane,Medically treated,60 to 74,Female,Bicyclist,2
523,2016,Brisbane,Hospitalised,75 and over,Female,Pedestrian,4
1398,2016,Brisbane,Medically treated,75 and over,Female,Passenger,6
2194,2016,Brisbane,Medically treated,75 and over,Male,Motorcyclist,1
4311,2016,Brisbane,Medically treated,75 and over,Male,Driver,11
4523,2016,Brisbane,Hospitalised,75 and over,Male,Pedestrian,4
7404,2016,Brisbane,Fatality,75 and over,Male,Driver,3
10431,2016,Brisbane,Minor injury,75 and over,Female,Passenger,4
10539,2016,Brisbane,Hospitalised,75 and over,Female,Passenger,7
11863,2016,Brisbane,Hospitalised,75 and over,Male,Driver,16
13059,2016,Brisbane,Minor injury,75 and over,Male,Passenger,3
13334,2016,Brisbane,Medically treated,75 and over,Female,Pedestrian,3
13390,2016,Brisbane,Minor injury,75 and over,Male,Driver,5
14041,2016,Brisbane,Fatality,75 and over,Male,Pedestrian,1
14561,2016,Brisbane,Hospitalised,75 and over,Male,Motorcyclist,2
16650,2016,Brisbane,Medically treated,75 and over,Male,Bicyclist,1
18841,2016,Brisbane,Fatality,75 and over,Female,Pedestrian,1
19089,2016,Brisbane,Minor injury,75 and over,Female,Driver,3
19443,2016,Brisbane,Medically treated,75 and over,Male,Passenger,1
20244,2016,Brisbane,Medically treated,75 and over,Female,Driver,18
20770,2016,Brisbane,Hospitalised,75 and over,Male,Passenger,4
20939,2016,Brisbane,Hospitalised,75 and over,Female,Driver,16
21489,2016,Brisbane,Medically treated,75 and over,Male,Pedestrian,2
2313,2016,Brisbane,Minor injury,Unknown,Unknown,Passenger,2
6108,2016,Brisbane,Medically treated,Unknown,Female,Passenger,2
7857,2016,Brisbane,Medically treated,Unknown,Female,Pedestrian,1
10538,2016,Brisbane,Medically treated,Unknown,Female,Motorcyclist,1
10816,2016,Brisbane,Hospitalised,Unknown,Female,Passenger,1
13210,2016,Brisbane,Minor injury,Unknown,Male,Passenger,2
14707,2016,Brisbane,Medically treated,Unknown,Unknown,Pedestrian,1
15590,2016,Brisbane,Medically treated,Unknown,Male,Passenger,2
16228,2016,Brisbane,Medically treated,Unknown,Unknown,Bicyclist,1
19450,2016,Brisbane,Medically treated,Unknown,Male,Bicyclist,1
21109,2016,Brisbane,Medically treated,Unknown,Unknown,Passenger,2
21583,2016,Brisbane,Minor injury,Unknown,Unknown,Motorcyclist,1
630,2017,Brisbane,Medically treated,0 to 16,Male,Passenger,40
669,2017,Brisbane,Medically treated,0 to 16,Female,Passenger,61
995,2017,Brisbane,Minor injury,0 to 16,Male,Passenger,19
2062,2017,Brisbane,Minor injury,0 to 16,Male,Pedestrian,2
3781,2017,Brisbane,Minor injury,0 to 16,Male,Bicyclist,7
4005,2017,Brisbane,Hospitalised,0 to 16,Male,Pedestrian,13
5015,2017,Brisbane,Medically treated,0 to 16,Male,Motorcyclist,1
6249,2017,Brisbane,Hospitalised,0 to 16,Female,Passenger,38
6594,2017,Brisbane,Minor injury,0 to 16,Female,Passenger,26
8238,2017,Brisbane,Medically treated,0 to 16,Male,Other,1
8941,2017,Brisbane,Hospitalised,0 to 16,Male,Bicyclist,15
8968,2017,Brisbane,Hospitalised,0 to 16,Male,Driver,2
10120,2017,Brisbane,Medically treated,0 to 16,Female,Driver,1
13926,2017,Brisbane,Hospitalised,0 to 16,Female,Driver,2
15271,2017,Brisbane,Medically treated,0 to 16,Female,Pedestrian,6
16291,2017,Brisbane,Medically treated,0 to 16,Male,Pedestrian,6
17545,2017,Brisbane,Hospitalised,0 to 16,Male,Passenger,21
18368,2017,Brisbane,Medically treated,0 to 16,Male,Bicyclist,3
20252,2017,Brisbane,Hospitalised,0 to 16,Female,Pedestrian,9
20797,2017,Brisbane,Medically treated,0 to 16,Female,Bicyclist,2
590,2017,Brisbane,Hospitalised,17 to 24,Male,Motorcyclist,56
626,2017,Brisbane,Hospitalised,17 to 24,Female,Bicyclist,10
636,2017,Brisbane,Medically treated,17 to 24,Female,Passenger,67
644,2017,Brisbane,Hospitalised,17 to 24,Female,Pedestrian,11
1222,2017,Brisbane,Minor injury,17 to 24,Female,Motorcyclist,3
1388,2017,Brisbane,Hospitalised,17 to 24,Female,Motorcyclist,9
3365,2017,Brisbane,Medically treated,17 to 24,Female,Pedestrian,10
3373,2017,Brisbane,Medically treated,17 to 24,Male,Driver,134
4925,2017,Brisbane,Medically treated,17 to 24,Female,Bicyclist,4
6251,2017,Brisbane,Minor injury,17 to 24,Female,Driver,70
7948,2017,Brisbane,Medically treated,17 to 24,Unknown,Motorcyclist,1
8944,2017,Brisbane,Hospitalised,17 to 24,Male,Passenger,33
8957,2017,Brisbane,Hospitalised,17 to 24,Male,Bicyclist,21
8971,2017,Brisbane,Medically treated,17 to 24,Male,Bicyclist,12
8976,2017,Brisbane,Minor injury,17 to 24,Male,Driver,64
8990,2017,Brisbane,Medically treated,17 to 24,Male,Passenger,36
10036,2017,Brisbane,Medically treated,17 to 24,Male,Pedestrian,6
10038,2017,Brisbane,Fatality,17 to 24,Female,Pedestrian,2
10363,2017,Brisbane,Minor injury,17 to 24,Male,Pedestrian,4
11827,2017,Brisbane,Medically treated,17 to 24,Female,Driver,176
13705,2017,Brisbane,Fatality,17 to 24,Female,Driver,1
15583,2017,Brisbane,Hospitalised,17 to 24,Male,Pedestrian,10
16006,2017,Brisbane,Minor injury,17 to 24,Male,Motorcyclist,8
17864,2017,Brisbane,Minor injury,17 to 24,Male,Passenger,15
18734,2017,Brisbane,Fatality,17 to 24,Female,Passenger,1
18791,2017,Brisbane,Fatality,17 to 24,Male,Driver,2
19125,2017,Brisbane,Minor injury,17 to 24,Female,Bicyclist,3
19127,2017,Brisbane,Medically treated,17 to 24,Unknown,Driver,1
19333,2017,Brisbane,Fatality,17 to 24,Male,Motorcyclist,2
19428,2017,Brisbane,Medically treated,17 to 24,Female,Motorcyclist,2
20201,2017,Brisbane,Minor injury,17 to 24,Female,Passenger,26
20223,2017,Brisbane,Hospitalised,17 to 24,Female,Driver,90
20224,2017,Brisbane,Medically treated,17 to 24,Male,Motorcyclist,23
20247,2017,Brisbane,Hospitalised,17 to 24,Female,Passenger,24
20249,2017,Brisbane,Hospitalised,17 to 24,Male,Driver,92
21107,2017,Brisbane,Fatality,17 to 24,Male,Pedestrian,1
21354,2017,Brisbane,Minor injury,17 to 24,Female,Pedestrian,3
21981,2017,Brisbane,Minor injury,17 to 24,Male,Bicyclist,2
22181,2017,Brisbane,Medically treated,17 to 24,Unknown,Passenger,1
581,2017,Brisbane,Medically treated,25 to 29,Male,Motorcyclist,30
1219,2017,Brisbane,Minor injury,25 to 29,Female,Passenger,12
1532,2017,Brisbane,Hospitalised,25 to 29,Female,Motorcyclist,7
1955,2017,Brisbane,Minor injury,25 to 29,Female,Bicyclist,1
4343,2017,Brisbane,Hospitalised,25 to 29,Male,Pedestrian,6
4443,2017,Brisbane,Hospitalised,25 to 29,Male,Passenger,9
4534,2017,Brisbane,Medically treated,25 to 29,Female,Bicyclist,4
5483,2017,Brisbane,Fatality,25 to 29,Male,Driver,1
6256,2017,Brisbane,Medically treated,25 to 29,Male,Driver,130
6829,2017,Brisbane,Medically treated,25 to 29,Female,Motorcyclist,5
7119,2017,Brisbane,Medically treated,25 to 29,Male,Passenger,21
7419,2017,Brisbane,Hospitalised,25 to 29,Female,Pedestrian,10
7610,2017,Brisbane,Medically treated,25 to 29,Unknown,Driver,1
7611,2017,Brisbane,Fatality,25 to 29,Female,Pedestrian,1
8185,2017,Brisbane,Medically treated,25 to 29,Male,Pedestrian,2
10121,2017,Brisbane,Minor injury,25 to 29,Female,Motorcyclist,3
10707,2017,Brisbane,Minor injury,25 to 29,Male,Pedestrian,1
12196,2017,Brisbane,Minor injury,25 to 29,Male,Motorcyclist,11
13149,2017,Brisbane,Medically treated,25 to 29,Female,Pedestrian,6
14671,2017,Brisbane,Minor injury,25 to 29,Male,Driver,54
14672,2017,Brisbane,Hospitalised,25 to 29,Male,Driver,47
14690,2017,Brisbane,Hospitalised,25 to 29,Female,Passenger,13
14703,2017,Brisbane,Hospitalised,25 to 29,Male,Bicyclist,11
15448,2017,Brisbane,Medically treated,25 to 29,Male,Bicyclist,10
17507,2017,Brisbane,Hospitalised,25 to 29,Male,Motorcyclist,53
17522,2017,Brisbane,Medically treated,25 to 29,Female,Passenger,39
17528,2017,Brisbane,Hospitalised,25 to 29,Female,Driver,43
18227,2017,Brisbane,Minor injury,25 to 29,Male,Bicyclist,5
18962,2017,Brisbane,Hospitalised,25 to 29,Female,Bicyclist,4
20198,2017,Brisbane,Minor injury,25 to 29,Female,Driver,62
20228,2017,Brisbane,Medically treated,25 to 29,Female,Driver,122
20599,2017,Brisbane,Minor injury,25 to 29,Male,Passenger,11
21113,2017,Brisbane,Fatality,25 to 29,Male,Motorcyclist,1
588,2017,Brisbane,Medically treated,30 to 39,Male,Passenger,17
629,2017,Brisbane,Minor injury,30 to 39,Male,Bicyclist,9
643,2017,Brisbane,Hospitalised,30 to 39,Male,Motorcyclist,66
692,2017,Brisbane,Hospitalised,30 to 39,Female,Passenger,17
2150,2017,Brisbane,Fatality,30 to 39,Male,Pedestrian,1
3392,2017,Brisbane,Hospitalised,30 to 39,Male,Driver,71
3401,2017,Brisbane,Medically treated,30 to 39,Female,Pedestrian,8
3757,2017,Brisbane,Hospitalised,30 to 39,Male,Bicyclist,25
5185,2017,Brisbane,Minor injury,30 to 39,Male,Pedestrian,3
5328,2017,Brisbane,Medically treated,30 to 39,Unknown,Driver,1
5330,2017,Brisbane,Minor injury,30 to 39,Unknown,Driver,1
6239,2017,Brisbane,Hospitalised,30 to 39,Female,Motorcyclist,12
6276,2017,Brisbane,Medically treated,30 to 39,Female,Motorcyclist,5
6606,2017,Brisbane,Medically treated,30 to 39,Male,Bicyclist,19
6978,2017,Brisbane,Medically treated,30 to 39,Female,Bicyclist,4
8943,2017,Brisbane,Hospitalised,30 to 39,Female,Driver,68
8982,2017,Brisbane,Minor injury,30 to 39,Female,Driver,77
8991,2017,Brisbane,Medically treated,30 to 39,Female,Driver,214
8992,2017,Brisbane,Hospitalised,30 to 39,Female,Bicyclist,6
10307,2017,Brisbane,Medically treated,30 to 39,Male,Pedestrian,5
12207,2017,Brisbane,Medically treated,30 to 39,Female,Passenger,53
13707,2017,Brisbane,Minor injury,30 to 39,Female,Bicyclist,3
14654,2017,Brisbane,Medically treated,30 to 39,Male,Driver,221
14692,2017,Brisbane,Hospitalised,30 to 39,Male,Passenger,10
15044,2017,Brisbane,Medically treated,30 to 39,Male,Motorcyclist,29
15577,2017,Brisbane,Minor injury,30 to 39,Female,Pedestrian,4
16469,2017,Brisbane,Fatality,30 to 39,Male,Driver,1
16706,2017,Brisbane,Fatality,30 to 39,Female,Driver,2
17492,2017,Brisbane,Minor injury,30 to 39,Female,Passenger,14
17498,2017,Brisbane,Minor injury,30 to 39,Male,Driver,94
17842,2017,Brisbane,Fatality,30 to 39,Male,Motorcyclist,3
17858,2017,Brisbane,Hospitalised,30 to 39,Female,Pedestrian,10
18079,2017,Brisbane,Hospitalised,30 to 39,Male,Pedestrian,14
18845,2017,Brisbane,Minor injury,30 to 39,Female,Motorcyclist,2
20596,2017,Brisbane,Minor injury,30 to 39,Male,Motorcyclist,16
20602,2017,Brisbane,Minor injury,30 to 39,Male,Passenger,20
21106,2017,Brisbane,Hospitalised,30 to 39,Unknown,Driver,1
22095,2017,Brisbane,Minor injury,30 to 39,Female,Other,2
585,2017,Brisbane,Medically treated,40 to 49,Female,Driver,201
646,2017,Brisbane,Minor injury,40 to 49,Male,Pedestrian,2
1005,2017,Brisbane,Medically treated,40 to 49,Male,Bicyclist,22
1534,2017,Brisbane,Minor injury,40 to 49,Female,Other,1
2287,2017,Brisbane,Fatality,40 to 49,Female,Passenger,1
3361,2017,Brisbane,Hospitalised,40 to 49,Female,Driver,59
3376,2017,Brisbane,Minor injury,40 to 49,Male,Driver,61
3386,2017,Brisbane,Medically treated,40 to 49,Male,Driver,173
3389,2017,Brisbane,Medically treated,40 to 49,Male,Motorcyclist,34
3411,2017,Brisbane,Minor injury,40 to 49,Female,Passenger,14
3743,2017,Brisbane,Hospitalised,40 to 49,Female,Motorcyclist,5
3756,2017,Brisbane,Hospitalised,40 to 49,Female,Passenger,15
3760,2017,Brisbane,Hospitalised,40 to 49,Male,Motorcyclist,39
4015,2017,Brisbane,Minor injury,40 to 49,Female,Bicyclist,2
4032,2017,Brisbane,Minor injury,40 to 49,Female,Pedestrian,2
4179,2017,Brisbane,Medically treated,40 to 49,Male,Pedestrian,7
4447,2017,Brisbane,Minor injury,40 to 49,Male,Passenger,9
5329,2017,Brisbane,Medically treated,40 to 49,Unknown,Passenger,1
5527,2017,Brisbane,Fatality,40 to 49,Male,Bicyclist,1
6597,2017,Brisbane,Medically treated,40 to 49,Male,Passenger,18
6598,2017,Brisbane,Minor injury,40 to 49,Male,Motorcyclist,9
